Date,Open,High,Low,Close,Adj Close,Volume
2007-03-06,162.000000,174.735001,162.000000,173.490005,118.389809,5053070
2007-03-07,176.399994,177.509995,163.005005,166.154999,113.384399,7558277
2007-03-08,166.500000,174.300003,166.500000,171.750000,117.202431,4853070
2007-03-09,173.399994,175.470001,168.494995,169.695007,115.800133,2686937
2007-03-12,171.000000,177.000000,170.505005,171.539993,117.059113,3862083
2007-03-13,173.100006,175.785004,171.404999,175.169998,119.536247,1888397
2007-03-14,172.500000,172.500000,165.000000,166.574997,113.671013,4945970
2007-03-15,171.600006,179.309998,167.520004,168.690002,115.114281,2762537
2007-03-16,169.500000,179.309998,166.815002,169.574997,115.718208,2154317
2007-03-19,171.000000,174.300003,169.500000,173.475006,118.379585,1558723
2007-03-20,173.850006,176.100006,171.179993,172.020004,117.386681,2168223
2007-03-21,165.074997,177.000000,165.074997,174.524994,119.096092,1529973
2007-03-22,176.399994,179.940002,176.399994,178.410004,121.747215,1871710
2007-03-23,178.514999,182.850006,177.360001,179.190002,122.279495,3119113
2007-03-26,179.940002,181.410004,162.029999,174.509995,122.504105,2366500
2007-03-28,175.110001,175.110001,166.500000,167.729996,117.744659,4736540
2007-03-29,171.000000,174.434998,166.500000,169.770004,119.176704,7587473
2007-03-30,171.000000,173.910004,166.949997,167.820007,117.807831,2384617
2007-04-02,167.880005,169.199997,154.500000,155.625000,109.247055,4668817
2007-04-03,155.699997,161.309998,155.625000,160.274994,112.511292,3709057
2007-04-04,161.399994,165.720001,160.875000,164.804993,115.691338,5299480
2007-04-05,165.630005,166.949997,162.044998,165.779999,116.375771,2939737
2007-04-09,165.000000,170.100006,159.600006,168.240005,118.102684,1910327
2007-04-10,169.500000,169.500000,163.800003,164.309998,115.343849,2244153
2007-04-11,169.500000,169.500000,162.630005,164.175003,115.249069,3045587
2007-04-12,163.500000,163.500000,160.889999,162.134995,113.817001,2446110
2007-04-13,163.800003,171.149994,161.100006,170.294998,119.545227,7192000
2007-04-16,171.000000,176.699997,171.000000,175.710007,123.346512,3703883
2007-04-17,178.500000,178.500000,171.000000,172.184998,120.872017,3314087
2007-04-18,171.300003,176.550003,171.300003,175.755005,123.378098,2573217
2007-04-19,172.800003,175.350006,171.600006,172.755005,121.272141,3299863
2007-04-20,175.500000,181.440002,168.345001,171.375000,120.303406,10982910
2007-04-23,177.000000,177.000000,169.860001,170.220001,119.492599,3618400
2007-04-24,169.485001,171.300003,165.449997,166.380005,116.796944,6082453
2007-04-25,163.529999,167.595001,163.500000,166.740005,117.049690,4240580
2007-04-26,168.029999,170.699997,166.500000,169.095001,118.702881,7353300
2007-04-27,170.699997,171.014999,166.904999,169.725006,119.145126,3102470
2007-04-30,169.500000,172.410004,168.300003,171.479996,120.377106,1990847
2007-05-03,173.100006,175.485001,169.949997,171.270004,120.229675,4144853
2007-05-04,190.500000,190.500000,168.300003,170.190002,119.471527,2918037
2007-05-07,171.600006,171.600006,165.375000,165.779999,116.375771,2047477
2007-05-08,165.000000,167.414993,163.649994,164.205002,115.270111,3704443
2007-05-09,163.500000,165.779999,162.330002,165.134995,115.922981,3443513
2007-05-10,166.410004,169.664993,162.375000,165.824997,116.407341,6463000
2007-05-11,169.440002,169.440002,161.024994,163.740005,114.943726,4759347
2007-05-14,165.375000,167.639999,162.735001,163.214996,114.575172,2697427
2007-05-15,163.199997,164.820007,159.330002,160.514999,112.679787,5192293
2007-05-16,160.800003,163.110001,159.000000,162.164993,113.838074,4289327
2007-05-17,164.399994,164.580002,162.149994,164.054993,115.164841,2140600
2007-05-18,163.500000,165.494995,162.600006,162.990005,114.417236,2704857
2007-05-21,163.199997,164.399994,159.750000,160.229996,112.479729,4685780
2007-05-22,160.500000,162.600006,158.699997,159.660004,112.079590,3457493
2007-05-23,159.660004,161.309998,159.179993,160.485001,112.658737,1886273
2007-05-24,159.330002,161.970001,158.429993,159.720001,112.121712,2108777
2007-05-25,159.000000,163.470001,157.229996,163.020004,114.438255,3658287
2007-05-28,166.500000,169.110001,160.800003,161.910004,113.659088,3399687
2007-05-29,162.600006,162.809998,160.589996,162.179993,113.848610,3415683
2007-05-30,161.940002,161.940002,159.750000,160.964996,112.995689,3029910
2007-05-31,162.869995,164.399994,160.529999,163.110001,114.501465,6288637
2007-06-01,164.520004,164.520004,162.375000,163.274994,114.617279,2809387
2007-06-04,164.970001,164.970001,159.600006,160.169998,112.437592,1450580
2007-06-05,160.350006,162.449997,159.059998,160.574997,112.721924,2811893
2007-06-06,163.500000,163.500000,159.134995,159.675003,112.090111,3861877
2007-06-07,152.699997,164.759995,152.699997,163.619995,114.859467,4977297
2007-06-08,162.000000,166.274994,160.664993,164.279999,115.322784,5940527
2007-06-11,166.470001,167.130005,162.000000,162.839996,114.311943,2114547
2007-06-12,162.929993,163.800003,160.005005,161.610001,113.448456,1078347
2007-06-13,159.600006,161.669998,157.919998,159.134995,111.711021,3978340
2007-06-14,162.300003,188.190002,159.449997,159.720001,112.121712,1272940
2007-06-15,160.500000,161.820007,159.000000,159.149994,111.721588,1996700
2007-06-18,164.970001,164.970001,156.464996,156.914993,110.152634,1414727
2007-06-19,153.300003,157.725006,153.300003,156.464996,109.836746,2209517
2007-06-20,156.899994,158.550003,156.000000,156.854996,110.110497,3079977
2007-06-21,157.500000,159.000000,155.190002,157.440002,110.521187,1420910
2007-06-22,157.440002,158.399994,154.500000,155.190002,108.941689,2525627
2007-06-25,155.190002,155.669998,153.000000,154.664993,108.573158,2571503
2007-06-26,153.600006,155.699997,151.500000,152.625000,107.141113,1598177
2007-06-27,152.625000,154.199997,152.175003,152.970001,107.383286,2307550
2007-06-28,154.199997,155.625000,152.100006,154.440002,109.128639,4530780
2007-06-29,155.100006,156.000000,153.945007,155.535004,109.902321,2801340
2007-07-02,154.500000,156.600006,152.550003,153.809998,108.683456,1614500
2007-07-03,155.550003,155.610001,154.050003,154.544998,109.202789,903490
2007-07-04,153.000000,155.145004,151.979996,152.625000,107.846130,2985743
2007-07-05,147.809998,153.600006,147.809998,151.395004,106.976990,1730560
2007-07-06,151.860001,156.300003,151.274994,155.880005,110.146126,5850853
2007-07-09,157.500000,158.699997,156.089996,157.514999,111.301414,3965333
2007-07-10,157.800003,159.149994,155.100006,155.789993,110.082535,3184687
2007-07-11,157.440002,157.470001,152.399994,153.345001,108.354874,3317233
2007-07-12,153.750000,154.440002,152.699997,153.464996,108.439682,1925937
2007-07-13,154.500000,154.770004,151.875000,153.764999,108.651680,3775827
2007-07-16,153.869995,153.899994,149.565002,150.735001,106.510628,3033627
2007-07-17,152.070007,152.399994,150.720001,151.604996,107.125374,2203797
2007-07-18,152.100006,152.595001,150.945007,151.904999,107.337364,1640737
2007-07-19,147.945007,152.669998,147.945007,151.544998,107.082977,4526130
2007-07-20,151.800003,153.570007,151.214996,151.559998,107.093590,4566027
2007-07-23,151.500000,153.645004,150.735001,152.699997,107.899109,2241933
2007-07-24,152.850006,153.000000,150.945007,151.649994,107.157181,1553697
2007-07-25,151.500000,151.800003,148.800003,149.654999,105.747498,4896167
2007-07-26,150.270004,159.600006,148.529999,154.199997,108.959023,6340437
2007-07-27,153.375000,153.375000,147.000000,147.809998,104.443787,3924707
2007-07-30,147.809998,148.500000,145.860001,148.065002,104.623993,1634217
2007-07-31,147.449997,149.910004,146.130005,149.205002,105.429504,1859610
2007-08-01,147.300003,147.869995,141.449997,142.964996,101.020271,4529510
2007-08-02,145.485001,145.485001,138.089996,138.645004,97.967735,3751513
2007-08-03,152.970001,152.970001,139.199997,141.059998,99.674187,4775983
2007-08-06,138.000000,141.089996,136.005005,137.220001,96.960831,2448400
2007-08-07,140.925003,145.410004,137.100006,137.910004,97.448387,4288710
2007-08-08,139.710007,145.199997,139.710007,143.024994,101.062668,6713070
2007-08-09,144.014999,145.350006,142.800003,143.309998,101.264053,4255793
2007-08-10,142.410004,144.899994,137.399994,144.074997,101.804619,4018603
2007-08-13,144.375000,144.869995,142.500000,144.059998,101.794014,2101127
2007-08-14,145.199997,145.320007,143.130005,144.434998,102.058990,1410823
2007-08-16,138.600006,142.500000,137.264999,140.835007,99.515198,2741760
2007-08-17,140.100006,144.600006,133.500000,142.320007,100.564537,4960557
2007-08-20,143.820007,149.309998,139.110001,140.774994,99.472816,4295763
2007-08-21,144.899994,144.899994,132.000000,134.054993,94.724380,4547587
2007-08-22,135.600006,137.070007,130.500000,135.990005,96.091690,4046547
2007-08-23,140.910004,140.910004,131.684998,134.610001,95.116554,1516873
2007-08-24,139.470001,139.470001,133.425003,137.220001,96.960831,2429280
2007-08-27,138.000000,140.100006,135.705002,139.320007,98.444702,1768537
2007-08-28,138.000000,141.000000,137.565002,140.024994,98.942856,2485997
2007-08-29,138.750000,141.600006,135.914993,141.000000,99.631790,2814433
2007-08-30,143.100006,145.425003,140.505005,143.309998,101.264053,5508920
2007-08-31,143.699997,146.475006,142.500000,144.705002,102.249786,2450973
2007-09-03,145.800003,145.800003,141.914993,142.425003,100.638733,2661300
2007-09-04,144.600006,146.339996,138.630005,139.785004,98.773270,2705147
2007-09-05,140.880005,143.009995,140.445007,141.854996,100.235954,4385107
2007-09-06,139.800003,143.940002,139.800003,143.399994,101.327660,2392703
2007-09-07,143.399994,144.149994,141.089996,143.475006,101.380669,2663127
2007-09-10,141.300003,142.335007,139.199997,139.529999,98.593079,2263797
2007-09-11,141.000000,141.000000,136.229996,136.634995,96.547447,1888023
2007-09-12,137.850006,138.119995,135.029999,135.764999,95.932701,1206050
2007-09-13,137.100006,137.639999,134.925003,136.919998,96.748833,2046517
2007-09-14,138.600006,138.600006,133.800003,135.074997,95.445122,1465327
2007-09-17,135.779999,136.199997,134.175003,134.820007,95.264969,1399273
